Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.411 V Temperatura ambiente:     25.22ºC
962,68 ; 250,10 ;   6,234319 ;   39,71
964,68 ; 250,11 ;   7,196320 ;   45,64
966,68 ; 250,13 ;   6,559705 ;   41,17
968,68 ; 250,09 ;   6,231600 ;   39,76
970,69 ; 250,13 ;   7,190348 ;   45,70
972,69 ; 250,16 ;   6,066664 ;   38,52
974,69 ; 250,15 ;   6,085097 ;   38,97
976,69 ; 250,08 ;   6,716955 ;   42,16
978,69 ; 250,13 ;   7,521580 ;   47,59
980,69 ; 250,16 ;   5,928003 ;   37,17
982,69 ; 250,19 ;   6,235345 ;   39,56
984,70 ; 250,16 ;   6,072940 ;   38,74
986,70 ; 250,11 ;   6,885445 ;   43,95
988,70 ; 250,22 ;   7,209556 ;   45,46
990,70 ; 250,24 ;   5,124689 ;   32,20
992,70 ; 250,20 ;   6,248659 ;   39,01
994,70 ; 250,15 ;   7,027816 ;   44,94
996,70 ; 250,16 ;   7,209788 ;   45,18
998,71 ; 250,19 ;   6,394666 ;   40,69
1000,71 ; 250,20 ;   6,082973 ;   38,61
1002,71 ; 250,10 ;   6,411221 ;   40,45
1004,71 ; 250,20 ;   7,823785 ;   49,17
1006,71 ; 250,21 ;   5,288831 ;   33,47
1008,71 ; 250,19 ;   6,230555 ;   39,69
1010,71 ; 250,27 ;   6,722672 ;   42,96
1012,72 ; 250,28 ;   5,435665 ;   34,29
1014,72 ; 250,28 ;   6,250065 ;   39,24
1016,72 ; 250,17 ;   6,409702 ;   40,48
1018,72 ; 250,16 ;   7,846166 ;   49,91
1020,72 ; 250,13 ;   6,719642 ;   42,39
1022,72 ; 250,17 ;   6,882695 ;   43,81
1024,72 ; 250,28 ;   5,906819 ;   37,22
1026,73 ; 250,30 ;   4,962979 ;   31,54
1028,73 ; 250,22 ;   6,085242 ;   38,35
1030,73 ; 250,24 ;   7,518671 ;   47,64
1032,73 ; 250,17 ;   6,089727 ;   38,64
1034,73 ; 250,30 ;   7,356770 ;   46,60
