Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.482 V Temperatura ambiente:     23.61ºC
952,56 ; 299,99 ;   7,022063 ;   20,85
954,56 ; 300,03 ;   6,705254 ;   19,60
956,56 ; 299,92 ;   7,030358 ;   20,87
958,56 ; 300,03 ;   9,448674 ;   27,77
960,56 ; 300,06 ;   5,990285 ;   17,76
962,56 ; 299,94 ;   7,387253 ;   21,12
964,56 ; 299,99 ;   9,809966 ;   28,41
966,57 ; 300,04 ;   7,065064 ;   20,30
968,57 ; 299,99 ;   7,027972 ;   20,50
970,57 ; 299,99 ;   8,418160 ;   24,79
972,57 ; 299,96 ;   7,704639 ;   22,71
974,57 ; 299,92 ;   8,452874 ;   24,19
976,57 ; 300,05 ;   8,452568 ;   24,66
978,57 ; 299,99 ;   5,643210 ;   16,66
980,57 ; 299,98 ;   8,807594 ;   25,48
982,58 ; 300,03 ;   8,100031 ;   23,09
984,58 ; 300,05 ;   7,031860 ;   20,53
986,58 ; 300,06 ;   7,384278 ;   21,49
988,58 ; 300,03 ;   7,743747 ;   22,16
990,58 ; 300,06 ;   8,093242 ;   23,98
992,58 ; 300,06 ;   7,384212 ;   21,11
994,58 ; 300,03 ;   7,750010 ;   22,49
996,58 ; 299,97 ;   8,060465 ;   23,97
998,58 ; 300,06 ;   8,776075 ;   25,54
1000,59 ; 299,97 ;   6,311043 ;   18,35
1002,59 ; 300,05 ;   9,134746 ;   26,92
1004,59 ; 299,97 ;   6,314471 ;   18,71
1006,59 ; 299,98 ;   9,135192 ;   26,57
1008,59 ; 299,99 ;   7,735332 ;   22,03
1010,59 ; 300,03 ;   7,708277 ;   22,36
1012,59 ; 299,99 ;   7,027120 ;   20,86
1014,59 ; 300,02 ;   8,419419 ;   24,43
1016,59 ; 299,98 ;   7,384286 ;   21,59
1018,60 ; 299,95 ;   8,421492 ;   24,11
1020,60 ; 300,09 ;   8,412730 ;   24,57
1022,60 ; 300,03 ;   5,636903 ;   16,20
1024,60 ; 300,04 ;   8,421762 ;   25,00
1026,60 ; 300,02 ;   7,739161 ;   22,21
1028,60 ; 299,99 ;   8,106681 ;   23,66
1030,60 ; 300,01 ;   8,062789 ;   23,73
1032,60 ; 299,96 ;   7,383059 ;   21,96
