Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.65 V Temperatura ambiente:     23.50ºC
734,46 ; 249,88 ;   6,537384 ;   39,08
736,46 ; 249,93 ;   6,370908 ;   38,45
738,46 ; 249,95 ;   5,700356 ;   34,41
740,47 ; 250,02 ;   6,044450 ;   36,19
742,47 ; 249,95 ;   5,364406 ;   32,01
744,47 ; 249,86 ;   7,381274 ;   44,45
746,47 ; 249,93 ;   7,545640 ;   45,56
748,47 ; 249,93 ;   5,373770 ;   32,54
750,47 ; 249,91 ;   6,388753 ;   38,24
752,47 ; 249,86 ;   6,538394 ;   39,60
754,47 ; 249,89 ;   7,198917 ;   43,07
756,48 ; 249,88 ;   5,862984 ;   35,95
758,48 ; 249,97 ;   6,542777 ;   39,17
760,48 ; 249,98 ;   5,197180 ;   31,12
762,48 ; 249,95 ;   6,206432 ;   37,40
764,48 ; 250,02 ;   6,741295 ;   40,73
766,48 ; 249,93 ;   5,402343 ;   32,13
768,48 ; 249,93 ;   7,579567 ;   45,25
770,48 ; 249,91 ;   6,396813 ;   38,30
772,49 ; 249,95 ;   6,559780 ;   39,66
774,49 ; 249,88 ;   5,885210 ;   35,70
776,49 ; 249,98 ;   7,247961 ;   43,63
778,49 ; 249,88 ;   5,050876 ;   30,48
780,49 ; 249,91 ;   7,733589 ;   46,18
782,49 ; 249,95 ;   6,058053 ;   36,57
784,49 ; 249,91 ;   5,731802 ;   34,43
786,49 ; 249,91 ;   6,892196 ;   41,60
788,50 ; 249,88 ;   6,403402 ;   38,45
790,50 ; 249,91 ;   6,881546 ;   41,16
792,50 ; 249,95 ;   6,055170 ;   36,61
794,50 ; 249,93 ;   5,784956 ;   34,46
796,50 ; 249,95 ;   6,752963 ;   40,29
798,50 ; 250,00 ;   6,134024 ;   36,38
800,50 ; 249,97 ;   5,806431 ;   34,22
802,50 ; 250,02 ;   6,798473 ;   40,72
804,51 ; 249,98 ;   5,782218 ;   34,14
806,51 ; 249,97 ;   6,979019 ;   41,31
808,51 ; 250,02 ;   6,480912 ;   38,83
810,51 ; 250,02 ;   5,786681 ;   34,14
812,51 ; 250,00 ;   6,287538 ;   37,94
814,51 ; 249,97 ;   6,630205 ;   39,29
816,51 ; 250,02 ;   6,808229 ;   40,73
818,52 ; 249,98 ;   5,610165 ;   33,47
820,52 ; 249,98 ;   6,982199 ;   41,95
822,52 ; 249,97 ;   6,505897 ;   38,15
824,52 ; 249,97 ;   6,505711 ;   38,83
826,52 ; 249,99 ;   6,405423 ;   38,20
828,52 ; 250,02 ;   6,032412 ;   36,18
830,52 ; 250,05 ;   6,024042 ;   36,05
832,52 ; 250,02 ;   5,873991 ;   35,25
834,53 ; 250,02 ;   6,634034 ;   39,80
836,53 ; 250,02 ;   6,278516 ;   37,90
838,53 ; 250,09 ;   6,285782 ;   37,90
840,53 ; 250,08 ;   5,199923 ;   32,49
842,53 ; 250,02 ;   6,441765 ;   38,22
844,53 ; 250,05 ;   7,137520 ;   42,31
846,53 ; 249,97 ;   5,931056 ;   35,85
848,53 ; 249,98 ;   7,441315 ;   44,50
850,54 ; 250,04 ;   6,241057 ;   37,50
852,54 ; 250,05 ;   5,249226 ;   32,73
854,54 ; 250,02 ;   6,089798 ;   37,11
856,54 ; 250,00 ;   6,566714 ;   40,44
858,54 ; 249,99 ;   6,427855 ;   39,26
860,54 ; 250,04 ;   6,256850 ;   38,67
862,54 ; 249,97 ;   5,445158 ;   33,99
864,54 ; 250,00 ;   7,090847 ;   43,86
866,55 ; 250,06 ;   5,783271 ;   35,47
868,55 ; 250,00 ;   5,296071 ;   32,60
870,55 ; 249,98 ;   7,132008 ;   43,05
872,55 ; 249,99 ;   6,639133 ;   40,02
874,55 ; 249,98 ;   6,110302 ;   36,77
876,55 ; 249,98 ;   6,635445 ;   39,39
878,55 ; 249,91 ;   6,510576 ;   38,12
880,56 ; 249,93 ;   7,343527 ;   43,53
882,56 ; 249,98 ;   6,317122 ;   37,13
884,56 ; 249,95 ;   5,728830 ;   34,35
886,56 ; 249,95 ;   6,851872 ;   40,17
888,56 ; 249,99 ;   6,524059 ;   38,95
890,56 ; 249,91 ;   5,823524 ;   34,27
892,56 ; 249,93 ;   7,707154 ;   45,49
894,56 ; 249,93 ;   6,184130 ;   36,52
896,56 ; 250,00 ;   6,486266 ;   38,42
898,57 ; 249,91 ;   5,479844 ;   32,35
900,57 ; 250,06 ;   7,874021 ;   46,15
902,57 ; 250,00 ;   4,243096 ;   25,06
904,57 ; 249,98 ;   7,304962 ;   43,11
906,57 ; 250,02 ;   6,861203 ;   40,07
908,57 ; 250,02 ;   5,719271 ;   34,80
910,57 ; 250,02 ;   6,118650 ;   37,96
912,58 ; 250,02 ;   6,139944 ;   37,96
914,58 ; 250,06 ;   6,127686 ;   37,96
916,58 ; 250,11 ;   5,486809 ;   33,91
918,58 ; 250,09 ;   5,505719 ;   33,65
920,58 ; 250,05 ;   6,482378 ;   39,46
922,58 ; 250,02 ;   6,777227 ;   40,93
924,58 ; 250,13 ;   6,661256 ;   40,46
926,58 ; 250,11 ;   4,680560 ;   28,48
928,59 ; 249,97 ;   6,345561 ;   38,67
930,59 ; 249,97 ;   8,306357 ;   49,55
932,59 ; 249,99 ;   6,357663 ;   38,17
934,59 ; 250,02 ;   6,004703 ;   36,15
936,59 ; 249,97 ;   6,020737 ;   36,02
938,59 ; 250,00 ;   6,849860 ;   41,96
940,59 ; 249,97 ;   5,849086 ;   35,47
942,59 ; 249,98 ;   6,818181 ;   40,71
944,60 ; 250,02 ;   6,278279 ;   37,50
946,60 ; 249,93 ;   5,785907 ;   34,09
948,60 ; 249,99 ;   7,574295 ;   45,98
950,60 ; 249,98 ;   5,391565 ;   33,00
952,60 ; 249,97 ;   6,552389 ;   39,41
954,60 ; 250,06 ;   6,428074 ;   38,82
956,60 ; 250,02 ;   5,079898 ;   30,09
958,61 ; 249,95 ;   6,833130 ;   41,72
960,61 ; 250,05 ;   7,177536 ;   43,32
962,61 ; 250,02 ;   5,017536 ;   30,16
964,61 ; 249,97 ;   6,682016 ;   40,45
966,61 ; 249,98 ;   6,844552 ;   41,97
968,61 ; 249,99 ;   6,157932 ;   37,51
970,61 ; 250,05 ;   6,185433 ;   36,79
972,61 ; 250,02 ;   5,503367 ;   33,33
974,62 ; 249,99 ;   6,859155 ;   40,45
976,62 ; 249,97 ;   6,679944 ;   39,95
978,62 ; 249,97 ;   6,872158 ;   40,08
980,62 ; 249,91 ;   6,520609 ;   38,18
982,62 ; 249,97 ;   7,372983 ;   43,59
984,62 ; 249,93 ;   5,662120 ;   33,13
986,62 ; 250,04 ;   7,025556 ;   41,57
988,62 ; 249,99 ;   4,799137 ;   28,97
990,63 ; 250,05 ;   7,009122 ;   41,87
992,63 ; 249,97 ;   5,576501 ;   33,34
994,63 ; 250,02 ;   7,367782 ;   44,52
996,63 ; 250,06 ;   5,773781 ;   34,15
998,63 ; 250,10 ;   5,559009 ;   33,89
1000,63 ; 249,91 ;   5,716873 ;   34,30
1002,63 ; 250,00 ;   9,066427 ;   54,34
1004,63 ; 249,98 ;   5,047304 ;   30,43
1006,64 ; 250,08 ;   6,700020 ;   40,05
1008,64 ; 250,02 ;   4,875751 ;   29,38
1010,64 ; 250,10 ;   7,005890 ;   42,31
1012,64 ; 250,09 ;   5,181185 ;   31,13
1014,64 ; 250,05 ;   6,361916 ;   38,80
1016,64 ; 250,05 ;   6,699090 ;   40,90
1018,64 ; 250,13 ;   6,189293 ;   37,74
1020,64 ; 250,00 ;   5,029701 ;   30,98
1022,65 ; 250,00 ;   8,025876 ;   48,10
1024,65 ; 250,02 ;   6,209760 ;   37,98
1026,65 ; 250,06 ;   6,047604 ;   36,63
1028,65 ; 250,06 ;   5,543132 ;   33,84
1030,65 ; 250,05 ;   6,202235 ;   37,63
1032,65 ; 249,99 ;   6,345349 ;   38,97
1034,65 ; 249,93 ;   7,032754 ;   42,43
